dataset,model,origin,origin_actual,forecast_date,horizon,actual,forecast,actual_change,predicted_change,actual_direction,predicted_direction,direction_correct,mase_scale,scaled_absolute_error,elapsed_seconds,train_size,window,converged,iterations,warnflag,objective_value,optimizer_message,optimizer_status,initial_converged,initial_iterations,initial_warnflag,initial_objective_value,initial_optimizer_message,initial_optimizer_status,initial_parameters,retry_attempted,retry_accepted,retry_count,retry_parameter,retry_parameter_offset,retry_converged,retry_iterations,retry_warnflag,retry_objective_value,retry_optimizer_message,retry_optimizer_status,retry_history,forecast_is_finite,parameters_are_finite,parameters
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-07-15 23:00:00+00:00,30319.0,2025-07-22 23:00:00+00:00,168,29139.0,30340.846559186975,-1180.0,21.846559186975355,-1.0,1.0,False,1757.1244400111998,0.6839848856574523,32.92142300005071,57312,expanding,True,42.0,0.0,-1.4347119671252733,,,True,42.0,0.0,-1.4347119671252733,,,"{'const': 0.0007202972434239888, 'ar.L1': 0.26419903454619964, 'ar.L2': 0.36880406802801996, 'ma.L1': 0.6640153047903408, 'ma.L2': 0.45829752545459373, 'sigma2': 0.003320992738082001}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0007202972434239888, 'ar.L1': 0.26419903454619964, 'ar.L2': 0.36880406802801996, 'ma.L1': 0.6640153047903408, 'ma.L2': 0.45829752545459373, 'sigma2': 0.003320992738082001}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-07-22 23:00:00+00:00,29139.0,2025-07-23 00:00:00+00:00,1,28839.0,29594.066702366195,-300.0,455.0667023661954,-1.0,1.0,False,1757.149671970966,0.42971109087096115,31.172540799947456,57480,expanding,True,44.0,0.0,-1.4359295703589394,,,True,44.0,0.0,-1.4359295703589394,,,"{'const': 0.0005433647302268338, 'ar.L1': 0.2643428291770187, 'ar.L2': 0.3689200792623224, 'ma.L1': 0.6640602385715026, 'ma.L2': 0.45821217961563476, 'sigma2': 0.003312911156778975}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0005433647302268338, 'ar.L1': 0.2643428291770187, 'ar.L2': 0.3689200792623224, 'ma.L1': 0.6640602385715026, 'ma.L2': 0.45821217961563476, 'sigma2': 0.003312911156778975}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-07-22 23:00:00+00:00,29139.0,2025-07-23 23:00:00+00:00,24,28201.0,30051.555569175744,-938.0,912.5555691757436,-1.0,1.0,False,1757.149671970966,1.0531576215132576,31.172540799947456,57480,expanding,True,44.0,0.0,-1.4359295703589394,,,True,44.0,0.0,-1.4359295703589394,,,"{'const': 0.0005433647302268338, 'ar.L1': 0.2643428291770187, 'ar.L2': 0.3689200792623224, 'ma.L1': 0.6640602385715026, 'ma.L2': 0.45821217961563476, 'sigma2': 0.003312911156778975}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0005433647302268338, 'ar.L1': 0.2643428291770187, 'ar.L2': 0.3689200792623224, 'ma.L1': 0.6640602385715026, 'ma.L2': 0.45821217961563476, 'sigma2': 0.003312911156778975}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-07-22 23:00:00+00:00,29139.0,2025-07-29 23:00:00+00:00,168,29804.0,29154.837407228653,665.0,15.83740722865332,1.0,1.0,True,1757.149671970966,0.3694406931443647,31.172540799947456,57480,expanding,True,44.0,0.0,-1.4359295703589394,,,True,44.0,0.0,-1.4359295703589394,,,"{'const': 0.0005433647302268338, 'ar.L1': 0.2643428291770187, 'ar.L2': 0.3689200792623224, 'ma.L1': 0.6640602385715026, 'ma.L2': 0.45821217961563476, 'sigma2': 0.003312911156778975}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0005433647302268338, 'ar.L1': 0.2643428291770187, 'ar.L2': 0.3689200792623224, 'ma.L1': 0.6640602385715026, 'ma.L2': 0.45821217961563476, 'sigma2': 0.003312911156778975}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-07-29 23:00:00+00:00,29804.0,2025-07-30 00:00:00+00:00,1,30941.0,29707.744173410145,1137.0,-96.25582658985513,1.0,-1.0,False,1756.4776096033404,0.7021187288964972,22.81891359994188,57648,expanding,True,37.0,0.0,-1.4371851887184153,,,True,37.0,0.0,-1.4371851887184153,,,"{'const': 0.0004044083395107882, 'ar.L1': 0.26454665520267295, 'ar.L2': 0.3690531172162027, 'ma.L1': 0.6639119431864577, 'ma.L2': 0.45781816358249844, 'sigma2': 0.003304560465803301}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0004044083395107882, 'ar.L1': 0.26454665520267295, 'ar.L2': 0.3690531172162027, 'ma.L1': 0.6639119431864577, 'ma.L2': 0.45781816358249844, 'sigma2': 0.003304560465803301}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-07-29 23:00:00+00:00,29804.0,2025-07-30 23:00:00+00:00,24,30255.0,28213.51074455587,451.0,-1590.4892554441285,1.0,-1.0,False,1756.4776096033404,1.1622631818831732,22.81891359994188,57648,expanding,True,37.0,0.0,-1.4371851887184153,,,True,37.0,0.0,-1.4371851887184153,,,"{'const': 0.0004044083395107882, 'ar.L1': 0.26454665520267295, 'ar.L2': 0.3690531172162027, 'ma.L1': 0.6639119431864577, 'ma.L2': 0.45781816358249844, 'sigma2': 0.003304560465803301}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0004044083395107882, 'ar.L1': 0.26454665520267295, 'ar.L2': 0.3690531172162027, 'ma.L1': 0.6639119431864577, 'ma.L2': 0.45781816358249844, 'sigma2': 0.003304560465803301}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-07-29 23:00:00+00:00,29804.0,2025-08-05 23:00:00+00:00,168,29913.0,29816.055423643404,109.0,12.055423643403628,1.0,1.0,True,1756.4776096033404,0.05519260583030663,22.81891359994188,57648,expanding,True,37.0,0.0,-1.4371851887184153,,,True,37.0,0.0,-1.4371851887184153,,,"{'const': 0.0004044083395107882, 'ar.L1': 0.26454665520267295, 'ar.L2': 0.3690531172162027, 'ma.L1': 0.6639119431864577, 'ma.L2': 0.45781816358249844, 'sigma2': 0.003304560465803301}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0004044083395107882, 'ar.L1': 0.26454665520267295, 'ar.L2': 0.3690531172162027, 'ma.L1': 0.6639119431864577, 'ma.L2': 0.45781816358249844, 'sigma2': 0.003304560465803301}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-08-05 23:00:00+00:00,29913.0,2025-08-06 00:00:00+00:00,1,31329.0,30751.557143818398,1416.0,838.5571438183979,1.0,1.0,True,1756.4079066056065,0.3287635258358378,27.601465899962932,57816,expanding,True,44.0,0.0,-1.4331618979371898,,,True,44.0,0.0,-1.4331618979371898,,,"{'const': 0.0005341431218228521, 'ar.L1': 0.2638849735113912, 'ar.L2': 0.3710952233182072, 'ma.L1': 0.6591944312401601, 'ma.L2': 0.4485783306890609, 'sigma2': 0.003331456935817034}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0005341431218228521, 'ar.L1': 0.2638849735113912, 'ar.L2': 0.3710952233182072, 'ma.L1': 0.6591944312401601, 'ma.L2': 0.4485783306890609, 'sigma2': 0.003331456935817034}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-08-05 23:00:00+00:00,29913.0,2025-08-06 23:00:00+00:00,24,33369.0,30271.590019324776,3456.0,358.5900193247762,1.0,1.0,True,1756.4079066056065,1.7634912533849878,27.601465899962932,57816,expanding,True,44.0,0.0,-1.4331618979371898,,,True,44.0,0.0,-1.4331618979371898,,,"{'const': 0.0005341431218228521, 'ar.L1': 0.2638849735113912, 'ar.L2': 0.3710952233182072, 'ma.L1': 0.6591944312401601, 'ma.L2': 0.4485783306890609, 'sigma2': 0.003331456935817034}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0005341431218228521, 'ar.L1': 0.2638849735113912, 'ar.L2': 0.3710952233182072, 'ma.L1': 0.6591944312401601, 'ma.L2': 0.4485783306890609, 'sigma2': 0.003331456935817034}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-08-05 23:00:00+00:00,29913.0,2025-08-12 23:00:00+00:00,168,32593.0,29928.982091185106,2680.0,15.982091185105674,1.0,1.0,True,1756.4079066056065,1.5167421524327536,27.601465899962932,57816,expanding,True,44.0,0.0,-1.4331618979371898,,,True,44.0,0.0,-1.4331618979371898,,,"{'const': 0.0005341431218228521, 'ar.L1': 0.2638849735113912, 'ar.L2': 0.3710952233182072, 'ma.L1': 0.6591944312401601, 'ma.L2': 0.4485783306890609, 'sigma2': 0.003331456935817034}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0005341431218228521, 'ar.L1': 0.2638849735113912, 'ar.L2': 0.3710952233182072, 'ma.L1': 0.6591944312401601, 'ma.L2': 0.4485783306890609, 'sigma2': 0.003331456935817034}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-08-12 23:00:00+00:00,32593.0,2025-08-13 00:00:00+00:00,1,33927.0,34043.256256592744,1334.0,1450.2562565927437,1.0,1.0,True,1760.221599557216,0.06604637542340579,26.738914599991404,57984,expanding,True,31.0,0.0,-1.4292934269539932,,,True,31.0,0.0,-1.4292934269539932,,,"{'const': 0.0008640106916681245, 'ar.L1': 0.2629284874968747, 'ar.L2': 0.3745501972735191, 'ma.L1': 0.655237968565521, 'ma.L2': 0.43861201806751393, 'sigma2': 0.0033571532115024938}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0008640106916681245, 'ar.L1': 0.2629284874968747, 'ar.L2': 0.3745501972735191, 'ma.L1': 0.655237968565521, 'ma.L2': 0.43861201806751393, 'sigma2': 0.0033571532115024938}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-08-12 23:00:00+00:00,32593.0,2025-08-13 23:00:00+00:00,24,31886.0,33401.80399409549,-707.0,808.8039940954914,-1.0,1.0,False,1760.221599557216,0.8611438437505778,26.738914599991404,57984,expanding,True,31.0,0.0,-1.4292934269539932,,,True,31.0,0.0,-1.4292934269539932,,,"{'const': 0.0008640106916681245, 'ar.L1': 0.2629284874968747, 'ar.L2': 0.3745501972735191, 'ma.L1': 0.655237968565521, 'ma.L2': 0.43861201806751393, 'sigma2': 0.0033571532115024938}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0008640106916681245, 'ar.L1': 0.2629284874968747, 'ar.L2': 0.3745501972735191, 'ma.L1': 0.655237968565521, 'ma.L2': 0.43861201806751393, 'sigma2': 0.0033571532115024938}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-08-12 23:00:00+00:00,32593.0,2025-08-19 23:00:00+00:00,168,31730.0,32621.172869551167,-863.0,28.172869551166514,-1.0,1.0,False,1760.221599557216,0.5062844756451922,26.738914599991404,57984,expanding,True,31.0,0.0,-1.4292934269539932,,,True,31.0,0.0,-1.4292934269539932,,,"{'const': 0.0008640106916681245, 'ar.L1': 0.2629284874968747, 'ar.L2': 0.3745501972735191, 'ma.L1': 0.655237968565521, 'ma.L2': 0.43861201806751393, 'sigma2': 0.0033571532115024938}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0008640106916681245, 'ar.L1': 0.2629284874968747, 'ar.L2': 0.3745501972735191, 'ma.L1': 0.655237968565521, 'ma.L2': 0.43861201806751393, 'sigma2': 0.0033571532115024938}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-08-19 23:00:00+00:00,31730.0,2025-08-20 00:00:00+00:00,1,33244.0,33046.06305630367,1514.0,1316.0630563036684,1.0,1.0,True,1762.856167218543,0.112281958889839,24.021074500051327,58152,expanding,True,37.0,0.0,-1.430517086975635,,,True,37.0,0.0,-1.430517086975635,,,"{'const': 0.0006330885990868309, 'ar.L1': 0.26323089293395374, 'ar.L2': 0.3749884887261651, 'ma.L1': 0.655143485723847, 'ma.L2': 0.43826586459356814, 'sigma2': 0.003348969477627043}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0006330885990868309, 'ar.L1': 0.26323089293395374, 'ar.L2': 0.3749884887261651, 'ma.L1': 0.655143485723847, 'ma.L2': 0.43826586459356814, 'sigma2': 0.003348969477627043}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-08-19 23:00:00+00:00,31730.0,2025-08-20 23:00:00+00:00,24,34395.0,31905.03775155674,2665.0,175.03775155674157,1.0,1.0,True,1762.856167218543,1.4124591074108743,24.021074500051327,58152,expanding,True,37.0,0.0,-1.430517086975635,,,True,37.0,0.0,-1.430517086975635,,,"{'const': 0.0006330885990868309, 'ar.L1': 0.26323089293395374, 'ar.L2': 0.3749884887261651, 'ma.L1': 0.655143485723847, 'ma.L2': 0.43826586459356814, 'sigma2': 0.003348969477627043}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0006330885990868309, 'ar.L1': 0.26323089293395374, 'ar.L2': 0.3749884887261651, 'ma.L1': 0.655143485723847, 'ma.L2': 0.43826586459356814, 'sigma2': 0.003348969477627043}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-08-19 23:00:00+00:00,31730.0,2025-08-26 23:00:00+00:00,168,33242.0,31750.094261301725,1512.0,20.094261301725055,1.0,1.0,True,1762.856167218543,0.8463003201515997,24.021074500051327,58152,expanding,True,37.0,0.0,-1.430517086975635,,,True,37.0,0.0,-1.430517086975635,,,"{'const': 0.0006330885990868309, 'ar.L1': 0.26323089293395374, 'ar.L2': 0.3749884887261651, 'ma.L1': 0.655143485723847, 'ma.L2': 0.43826586459356814, 'sigma2': 0.003348969477627043}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0006330885990868309, 'ar.L1': 0.26323089293395374, 'ar.L2': 0.3749884887261651, 'ma.L1': 0.655143485723847, 'ma.L2': 0.43826586459356814, 'sigma2': 0.003348969477627043}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-08-26 23:00:00+00:00,33242.0,2025-08-27 00:00:00+00:00,1,34444.0,34569.49638011046,1202.0,1327.4963801104604,1.0,1.0,True,1768.705341174852,0.07095380852250958,21.78745359997265,58320,expanding,True,34.0,0.0,-1.4316068313955752,,,True,34.0,0.0,-1.4316068313955752,,,"{'const': 0.0009749555947169893, 'ar.L1': 0.2637932682726371, 'ar.L2': 0.3758501441233755, 'ma.L1': 0.6550610288328429, 'ma.L2': 0.43772939868858035, 'sigma2': 0.0033416303486996546}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0009749555947169893, 'ar.L1': 0.2637932682726371, 'ar.L2': 0.3758501441233755, 'ma.L1': 0.6550610288328429, 'ma.L2': 0.43772939868858035, 'sigma2': 0.0033416303486996546}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-08-26 23:00:00+00:00,33242.0,2025-08-27 23:00:00+00:00,24,35317.0,34430.559787724116,2075.0,1188.5597877241162,1.0,1.0,True,1768.705341174852,0.5011802653838717,21.78745359997265,58320,expanding,True,34.0,0.0,-1.4316068313955752,,,True,34.0,0.0,-1.4316068313955752,,,"{'const': 0.0009749555947169893, 'ar.L1': 0.2637932682726371, 'ar.L2': 0.3758501441233755, 'ma.L1': 0.6550610288328429, 'ma.L2': 0.43772939868858035, 'sigma2': 0.0033416303486996546}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0009749555947169893, 'ar.L1': 0.2637932682726371, 'ar.L2': 0.3758501441233755, 'ma.L1': 0.6550610288328429, 'ma.L2': 0.43772939868858035, 'sigma2': 0.0033416303486996546}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-08-26 23:00:00+00:00,33242.0,2025-09-02 23:00:00+00:00,168,38349.0,33274.42527791418,5107.0,32.425277914182516,1.0,1.0,True,1768.705341174852,2.869089951814733,21.78745359997265,58320,expanding,True,34.0,0.0,-1.4316068313955752,,,True,34.0,0.0,-1.4316068313955752,,,"{'const': 0.0009749555947169893, 'ar.L1': 0.2637932682726371, 'ar.L2': 0.3758501441233755, 'ma.L1': 0.6550610288328429, 'ma.L2': 0.43772939868858035, 'sigma2': 0.0033416303486996546}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0009749555947169893, 'ar.L1': 0.2637932682726371, 'ar.L2': 0.3758501441233755, 'ma.L1': 0.6550610288328429, 'ma.L2': 0.43772939868858035, 'sigma2': 0.0033416303486996546}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-09-02 23:00:00+00:00,38349.0,2025-09-03 00:00:00+00:00,1,40108.0,39347.24586697626,1759.0,998.2458669762564,1.0,1.0,True,1768.9523491083676,0.43005914399401335,23.428029499948025,58488,expanding,True,35.0,0.0,-1.4328012220490556,,,True,35.0,0.0,-1.4328012220490556,,,"{'const': 0.0008728059476486623, 'ar.L1': 0.26402016604293765, 'ar.L2': 0.37600683914016536, 'ma.L1': 0.6550006135436977, 'ma.L2': 0.43752362042033976, 'sigma2': 0.0033336657703968114}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0008728059476486623, 'ar.L1': 0.26402016604293765, 'ar.L2': 0.37600683914016536, 'ma.L1': 0.6550006135436977, 'ma.L2': 0.43752362042033976, 'sigma2': 0.0033336657703968114}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-09-02 23:00:00+00:00,38349.0,2025-09-03 23:00:00+00:00,24,37420.0,35357.25614355041,-929.0,-2991.7438564495897,-1.0,-1.0,True,1768.9523491083676,1.1660822053738793,23.428029499948025,58488,expanding,True,35.0,0.0,-1.4328012220490556,,,True,35.0,0.0,-1.4328012220490556,,,"{'const': 0.0008728059476486623, 'ar.L1': 0.26402016604293765, 'ar.L2': 0.37600683914016536, 'ma.L1': 0.6550006135436977, 'ma.L2': 0.43752362042033976, 'sigma2': 0.0033336657703968114}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0008728059476486623, 'ar.L1': 0.26402016604293765, 'ar.L2': 0.37600683914016536, 'ma.L1': 0.6550006135436977, 'ma.L2': 0.43752362042033976, 'sigma2': 0.0033336657703968114}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-09-02 23:00:00+00:00,38349.0,2025-09-09 23:00:00+00:00,168,30063.0,38382.48584648359,-8286.0,33.48584648359247,-1.0,1.0,False,1768.9523491083676,4.703058197512777,23.428029499948025,58488,expanding,True,35.0,0.0,-1.4328012220490556,,,True,35.0,0.0,-1.4328012220490556,,,"{'const': 0.0008728059476486623, 'ar.L1': 0.26402016604293765, 'ar.L2': 0.37600683914016536, 'ma.L1': 0.6550006135436977, 'ma.L2': 0.43752362042033976, 'sigma2': 0.0033336657703968114}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0008728059476486623, 'ar.L1': 0.26402016604293765, 'ar.L2': 0.37600683914016536, 'ma.L1': 0.6550006135436977, 'ma.L2': 0.43752362042033976, 'sigma2': 0.0033336657703968114}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-09-09 23:00:00+00:00,30063.0,2025-09-10 00:00:00+00:00,1,30730.0,31996.018746738522,667.0,1933.0187467385222,1.0,1.0,True,1769.9700280399397,0.7152769406725537,24.256060499930754,58656,expanding,True,38.0,0.0,-1.4340077099732935,,,True,38.0,0.0,-1.4340077099732935,,,"{'const': 0.0007976455627621031, 'ar.L1': 0.2640651202632871, 'ar.L2': 0.3763429104530675, 'ma.L1': 0.6551297529262489, 'ma.L2': 0.4373470279726179, 'sigma2': 0.0033257012646652605}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0007976455627621031, 'ar.L1': 0.2640651202632871, 'ar.L2': 0.3763429104530675, 'ma.L1': 0.6551297529262489, 'ma.L2': 0.4373470279726179, 'sigma2': 0.0033257012646652605}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-09-09 23:00:00+00:00,30063.0,2025-09-10 23:00:00+00:00,24,30594.0,37433.35421757675,531.0,7370.354217576751,1.0,1.0,True,1769.9700280399397,3.8641073629651426,24.256060499930754,58656,expanding,True,38.0,0.0,-1.4340077099732935,,,True,38.0,0.0,-1.4340077099732935,,,"{'const': 0.0007976455627621031, 'ar.L1': 0.2640651202632871, 'ar.L2': 0.3763429104530675, 'ma.L1': 0.6551297529262489, 'ma.L2': 0.4373470279726179, 'sigma2': 0.0033257012646652605}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0007976455627621031, 'ar.L1': 0.2640651202632871, 'ar.L2': 0.3763429104530675, 'ma.L1': 0.6551297529262489, 'ma.L2': 0.4373470279726179, 'sigma2': 0.0033257012646652605}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-09-09 23:00:00+00:00,30063.0,2025-09-16 23:00:00+00:00,168,37359.0,30086.98918471479,7296.0,23.98918471478828,1.0,1.0,True,1769.9700280399397,4.1085502579601405,24.256060499930754,58656,expanding,True,38.0,0.0,-1.4340077099732935,,,True,38.0,0.0,-1.4340077099732935,,,"{'const': 0.0007976455627621031, 'ar.L1': 0.2640651202632871, 'ar.L2': 0.3763429104530675, 'ma.L1': 0.6551297529262489, 'ma.L2': 0.4373470279726179, 'sigma2': 0.0033257012646652605}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.0007976455627621031, 'ar.L1': 0.2640651202632871, 'ar.L2': 0.3763429104530675, 'ma.L1': 0.6551297529262489, 'ma.L2': 0.4373470279726179, 'sigma2': 0.0033257012646652605}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-09-16 23:00:00+00:00,37359.0,2025-09-17 00:00:00+00:00,1,39305.0,37601.09613714666,1946.0,242.09613714666193,1.0,1.0,True,1774.708128750682,0.960103712407523,63.42270470003132,58824,expanding,False,42.0,2.0,-1.4350733757525427,,,False,42.0,2.0,-1.4350733757525427,,,"{'const': 0.0005516654158947745, 'ar.L1': 0.2646633853073, 'ar.L2': 0.37698109676395447, 'ma.L1': 0.6549660108538066, 'ma.L2': 0.4368726121702378, 'sigma2': 0.0033186083947509873}",True,False,2.0,const,5e-07,True,1.0,0.0,-1.4350733757341063,,,"[{'attempt': 1, 'parameter': 'const', 'parameter_offset': 1e-06, 'converged': True, 'iterations': 1.0, 'warnflag': 0.0, 'objective_value': -1.4350733757134588}, {'attempt': 2, 'parameter': 'const', 'parameter_offset': 5e-07, 'converged': True, 'iterations': 1.0, 'warnflag': 0.0, 'objective_value': -1.4350733757341063}]",True,True,"{'const': 0.0005516654158947745, 'ar.L1': 0.2646633853073, 'ar.L2': 0.37698109676395447, 'ma.L1': 0.6549660108538066, 'ma.L2': 0.4368726121702378, 'sigma2': 0.0033186083947509873}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-09-16 23:00:00+00:00,37359.0,2025-09-17 23:00:00+00:00,24,38314.0,30623.099202343634,955.0,-6735.900797656366,1.0,-1.0,False,1774.708128750682,4.333614453589295,63.42270470003132,58824,expanding,False,42.0,2.0,-1.4350733757525427,,,False,42.0,2.0,-1.4350733757525427,,,"{'const': 0.0005516654158947745, 'ar.L1': 0.2646633853073, 'ar.L2': 0.37698109676395447, 'ma.L1': 0.6549660108538066, 'ma.L2': 0.4368726121702378, 'sigma2': 0.0033186083947509873}",True,False,2.0,const,5e-07,True,1.0,0.0,-1.4350733757341063,,,"[{'attempt': 1, 'parameter': 'const', 'parameter_offset': 1e-06, 'converged': True, 'iterations': 1.0, 'warnflag': 0.0, 'objective_value': -1.4350733757134588}, {'attempt': 2, 'parameter': 'const', 'parameter_offset': 5e-07, 'converged': True, 'iterations': 1.0, 'warnflag': 0.0, 'objective_value': -1.4350733757341063}]",True,True,"{'const': 0.0005516654158947745, 'ar.L1': 0.2646633853073, 'ar.L2': 0.37698109676395447, 'ma.L1': 0.6549660108538066, 'ma.L2': 0.4368726121702378, 'sigma2': 0.0033186083947509873}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-09-16 23:00:00+00:00,37359.0,2025-09-23 23:00:00+00:00,168,36285.0,37379.61535413851,-1074.0,20.615354138506518,-1.0,1.0,False,1774.708128750682,0.6167861274794907,63.42270470003132,58824,expanding,False,42.0,2.0,-1.4350733757525427,,,False,42.0,2.0,-1.4350733757525427,,,"{'const': 0.0005516654158947745, 'ar.L1': 0.2646633853073, 'ar.L2': 0.37698109676395447, 'ma.L1': 0.6549660108538066, 'ma.L2': 0.4368726121702378, 'sigma2': 0.0033186083947509873}",True,False,2.0,const,5e-07,True,1.0,0.0,-1.4350733757341063,,,"[{'attempt': 1, 'parameter': 'const', 'parameter_offset': 1e-06, 'converged': True, 'iterations': 1.0, 'warnflag': 0.0, 'objective_value': -1.4350733757134588}, {'attempt': 2, 'parameter': 'const', 'parameter_offset': 5e-07, 'converged': True, 'iterations': 1.0, 'warnflag': 0.0, 'objective_value': -1.4350733757341063}]",True,True,"{'const': 0.0005516654158947745, 'ar.L1': 0.2646633853073, 'ar.L2': 0.37698109676395447, 'ma.L1': 0.6549660108538066, 'ma.L2': 0.4368726121702378, 'sigma2': 0.0033186083947509873}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-09-23 23:00:00+00:00,36285.0,2025-09-24 00:00:00+00:00,1,37874.0,38111.85543038066,1589.0,1826.8554303806595,1.0,1.0,True,1775.5543825649395,0.13396121950207862,30.194497400079854,58992,expanding,True,38.0,0.0,-1.436265564317895,,,True,38.0,0.0,-1.436265564317895,,,"{'const': 0.00069392270176457, 'ar.L1': 0.2648996975451707, 'ar.L2': 0.3772428738871899, 'ma.L1': 0.65491234115773, 'ma.L2': 0.4366362097341922, 'sigma2': 0.003310646807756367}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.00069392270176457, 'ar.L1': 0.2648996975451707, 'ar.L2': 0.3772428738871899, 'ma.L1': 0.65491234115773, 'ma.L2': 0.4366362097341922, 'sigma2': 0.003310646807756367}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-09-23 23:00:00+00:00,36285.0,2025-09-24 23:00:00+00:00,24,35649.0,38337.82256162629,-636.0,2052.8225616262935,-1.0,1.0,False,1775.5543825649395,1.5143566358931009,30.194497400079854,58992,expanding,True,38.0,0.0,-1.436265564317895,,,True,38.0,0.0,-1.436265564317895,,,"{'const': 0.00069392270176457, 'ar.L1': 0.2648996975451707, 'ar.L2': 0.3772428738871899, 'ma.L1': 0.65491234115773, 'ma.L2': 0.4366362097341922, 'sigma2': 0.003310646807756367}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.00069392270176457, 'ar.L1': 0.2648996975451707, 'ar.L2': 0.3772428738871899, 'ma.L1': 0.65491234115773, 'ma.L2': 0.4366362097341922, 'sigma2': 0.003310646807756367}"
Electricity-CISO,"Log weekly-difference ARIMA(2,0,2)",2025-09-23 23:00:00+00:00,36285.0,2025-09-30 23:00:00+00:00,168,29664.0,36310.187723389354,-6621.0,25.187723389353778,-1.0,1.0,False,1775.5543825649395,3.7431620166927075,30.194497400079854,58992,expanding,True,38.0,0.0,-1.436265564317895,,,True,38.0,0.0,-1.436265564317895,,,"{'const': 0.00069392270176457, 'ar.L1': 0.2648996975451707, 'ar.L2': 0.3772428738871899, 'ma.L1': 0.65491234115773, 'ma.L2': 0.4366362097341922, 'sigma2': 0.003310646807756367}",False,False,0.0,,,,,,,,,[],True,True,"{'const': 0.00069392270176457, 'ar.L1': 0.2648996975451707, 'ar.L2': 0.3772428738871899, 'ma.L1': 0.65491234115773, 'ma.L2': 0.4366362097341922, 'sigma2': 0.003310646807756367}"
